task_id,dataset,method,model,seed,success,constraint_satisfied,violation_rate,profile_violation,repair_status,fault_node_predicted,posterior,final_output,tokens_input,tokens_output,tool_calls,latency_ms,extra,benchmark
pfqa_recon_00096,pfqa_recon,self_refine,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The chemical symbol for gold is Au.,1632,812,0,17023.76537490636,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 630, 'prime_tokens_output': 269}",pfqa_deepseek
pfqa_recon_00097,pfqa_recon,self_refine,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In French,1501,509,0,11819.585124962032,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 648, 'prime_tokens_output': 156}",pfqa_deepseek
pfqa_recon_00098,pfqa_recon,self_refine,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,A Segunda Guerra Mundial terminou em 1945.,1610,895,0,9989.298042142764,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 578, 'prime_tokens_output': 324}",pfqa_deepseek
pfqa_recon_00099,pfqa_recon,self_refine,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,"Recomendo uma salada de salmão grelhado com vegetais frescos para o seu almoço hoje. É leve, saudável e adequada para sua dieta pescetariana.",1496,934,0,12385.245209094135,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 591, 'prime_tokens_output': 238}",pfqa_deepseek
pfqa_recon_00080,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,Au,631,366,0,25.82020801492035,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 631, 'prime_tokens_output': 366}",pfqa_deepseek
pfqa_recon_00081,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,"मैं आपके दोपहर के भोजन के लिए ग्रिल्ड सैल्मन की सलाह देता हूं। यह पेस्केटेरियन आहार के अनुकूल है, स्वस्थ है, साओ पाउलो में ताज़ी मछली आसानी से उपलब्ध होती है, और आपकी उम्र और फिटनेस स्तर के लिए उपयुक्त है।",5131,1512,0,26713.192459195852,"{'split': 'test', 'meta_summary': {'trials': 2}, 'prime_tokens_input': 591, 'prime_tokens_output': 342}",pfqa_deepseek
pfqa_recon_00082,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The chemical symbol for sodium is Na.,600,257,0,15.381542034447191,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 600, 'prime_tokens_output': 257}",pfqa_deepseek
pfqa_recon_00083,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,I recommend grilled salmon for your lunch today—it's a nutritious pescatarian option that fits your dietary preferences and is widely available in New York.,592,266,0,12.018000008538364,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 592, 'prime_tokens_output': 266}",pfqa_deepseek
pfqa_recon_00084,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,Mitochondria,583,272,0,10.001041926443577,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 583, 'prime_tokens_output': 272}",pfqa_deepseek
pfqa_recon_00085,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In Arabic,649,194,0,9.52262501232326,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 649, 'prime_tokens_output': 194}",pfqa_deepseek
pfqa_recon_00086,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,La capitale du Japon est Tokyo.,602,268,0,18.51049996912479,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 602, 'prime_tokens_output': 268}",pfqa_deepseek
pfqa_recon_00087,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,vegetable risotto,617,383,0,13.067374937236307,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 617, 'prime_tokens_output': 383}",pfqa_deepseek
pfqa_recon_00088,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,Canberra,592,231,0,12.429459020495417,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 592, 'prime_tokens_output': 231}",pfqa_deepseek
pfqa_recon_00089,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,"I recommend a lentil curry for your lunch today. It's vegan, nutritious, energizing for your active lifestyle, and commonly available in London.",678,401,0,13.537833001464604,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 678, 'prime_tokens_output': 401}",pfqa_deepseek
pfqa_recon_00090,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,World War II ended in 1945.,574,223,0,10.16116701066494,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 574, 'prime_tokens_output': 223}",pfqa_deepseek
pfqa_recon_00091,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,"Recomendo curry de lentilha para o seu almoço hoje. É vegano, saudável e fácil de encontrar em Londres.",5809,1493,0,33117.984832962975,"{'split': 'test', 'meta_summary': {'trials': 2}, 'prime_tokens_input': 678, 'prime_tokens_output': 334}",pfqa_deepseek
pfqa_recon_00092,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,,,,أصغر دولة في العالم هي مدينة الفاتيكان (Vatican City),2496,757,0,15924.987332895398,"{'split': 'test', 'meta_summary': {'trials': 2}, 'prime_tokens_input': 580, 'prime_tokens_output': 265}",pfqa_deepseek
pfqa_recon_00093,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In Spanish,605,163,0,16.693915938958526,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 605, 'prime_tokens_output': 163}",pfqa_deepseek
pfqa_recon_00094,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,La capital de Egipto es El Cairo.,592,233,0,11.554541997611524,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 592, 'prime_tokens_output': 233}",pfqa_deepseek
pfqa_recon_00095,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,"I recommend chicken stir-fry for your lunch today—it's a balanced, omnivore-friendly option that's easy to find in New York and suits a medium fitness level.",559,281,0,10.11050003580749,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 559, 'prime_tokens_output': 281}",pfqa_deepseek
pfqa_recon_00096,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The chemical symbol for gold is Au.,630,269,0,9.640917181968687,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 630, 'prime_tokens_output': 269}",pfqa_deepseek
pfqa_recon_00097,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In French,648,156,0,9.572624927386642,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 648, 'prime_tokens_output': 156}",pfqa_deepseek
pfqa_recon_00098,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,World War II ended in 1945.,578,324,0,9.579916950315235,"{'split': 'test', 'meta_summary': {'trials': 1}, 'prime_tokens_input': 578, 'prime_tokens_output': 324}",pfqa_deepseek
pfqa_recon_00099,pfqa_recon,reflexion,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,Recomendo salmão grelhado para o seu almoço hoje.,4515,911,0,25887.346957810223,"{'split': 'test', 'meta_summary': {'trials': 2}, 'prime_tokens_input': 591, 'prime_tokens_output': 238}",pfqa_deepseek
pfqa_recon_00080,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,El símbolo químico del oro es Au.,1262,590,0,5453.65691697225,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 631, 'prime_tokens_output': 366}",pfqa_deepseek
pfqa_recon_00081,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,,,,ग्रिल्ड सैल्मन (Grilled salmon) दोपहर के भोजन के लिए सिफारिश की जाती है।,1182,671,0,5189.899457851425,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 591, 'prime_tokens_output': 342}",pfqa_deepseek
pfqa_recon_00082,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The chemical symbol for sodium is Na.,1200,477,0,5102.192083140835,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 600, 'prime_tokens_output': 257}",pfqa_deepseek
pfqa_recon_00083,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,False,False,1.0,False,,,,أوصي بطبق السلمون المشوي للغداء اليوم.,1184,491,0,6100.870917085558,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 592, 'prime_tokens_output': 266}",pfqa_deepseek
pfqa_recon_00084,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,Mitochondria,1166,484,0,7761.719624977559,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 583, 'prime_tokens_output': 272}",pfqa_deepseek
pfqa_recon_00085,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In Arabic,1298,402,0,6863.1284579169005,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 649, 'prime_tokens_output': 194}",pfqa_deepseek
pfqa_recon_00086,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,La capitale du Japon est Tokyo.,1204,513,0,4447.037833044305,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 602, 'prime_tokens_output': 268}",pfqa_deepseek
pfqa_recon_00087,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,False,False,1.0,False,,,,"Je recommande un déjeuner de tempura de légumes avec du riz et une soupe miso. C'est végétarien, équilibré et adapté à Tokyo.",1234,760,0,6782.092832960188,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 617, 'prime_tokens_output': 383}",pfqa_deepseek
pfqa_recon_00088,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The capital of Australia is Canberra.,1184,456,0,6549.772250000387,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 592, 'prime_tokens_output': 231}",pfqa_deepseek
pfqa_recon_00089,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,"Recommend lentil curry for lunch today—it's vegan, protein-packed, and a popular healthy option in London.",1356,755,0,5438.168250024319,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 678, 'prime_tokens_output': 401}",pfqa_deepseek
pfqa_recon_00090,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,World War II ended in 1945.,1148,582,0,5255.431541940197,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 574, 'prime_tokens_output': 223}",pfqa_deepseek
pfqa_recon_00091,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,,,,lentil curry,1356,628,0,10186.624041991308,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 678, 'prime_tokens_output': 334}",pfqa_deepseek
pfqa_recon_00092,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,أصغر دولة في العالم هي مدينة الفاتيكان.,1160,581,0,10675.940624903888,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 580, 'prime_tokens_output': 265}",pfqa_deepseek
pfqa_recon_00093,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In Spanish,1210,324,0,5093.321792082861,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 605, 'prime_tokens_output': 163}",pfqa_deepseek
pfqa_recon_00094,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,The capital of Egypt is Cairo.,1184,521,0,4571.093125035986,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 592, 'prime_tokens_output': 233}",pfqa_deepseek
pfqa_recon_00095,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,False,False,1.0,False,,,,推荐你今天的午餐吃炒鸡肉。,1118,490,0,6025.36049997434,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 559, 'prime_tokens_output': 281}",pfqa_deepseek
pfqa_recon_00096,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,Au,1260,565,0,8795.079292031005,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 630, 'prime_tokens_output': 269}",pfqa_deepseek
pfqa_recon_00097,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,In French,1296,372,0,4405.165707925335,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 648, 'prime_tokens_output': 156}",pfqa_deepseek
pfqa_recon_00098,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,,,,A Segunda Guerra Mundial terminou em 1945.,1156,591,0,9231.781958136708,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 578, 'prime_tokens_output': 324}",pfqa_deepseek
pfqa_recon_00099,pfqa_recon,full_regen,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,,,,"Recomendo salmão grelhado para o seu almoço hoje. É uma opção saudável, adequada para a sua dieta pescetariana e fácil de encontrar em Paris.",1182,542,0,11225.003541912884,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 591, 'prime_tokens_output': 238}",pfqa_deepseek
pfqa_recon_00080,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,Au,1972,901,0,11473.242334090171,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 631, 'prime_tokens_output': 366}",pfqa_deepseek
pfqa_recon_00081,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,False,False,1.0,True,repair_failed,a3,"[{'node_id': 'a3', 'prior': 0.09999999999999998, 'likelihood': 1.0, 'cost': 1.0, 'posterior': 1.0}, {'node_id': 'a1', 'prior': 0.014999999999999996, 'likelihood': 0.0, 'cost': 2.0, 'posterior': 0.0}, {'node_id': 'a2', 'prior': 0.029999999999999992, 'likelihood': 0.0, 'cost': 2.0, 'posterior': 0.0}, {'node_id': 'a0', 'prior': 0.0075, 'likelihood': 0.0, 'cost': 2.0, 'posterior': 0.0}]",,1752,801,0,88655.84466699511,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier', 'attribution', 'decision', 'post_verifier']}, 'prime_tokens_input': 591, 'prime_tokens_output': 342}",pfqa_deepseek
pfqa_recon_00082,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,The chemical symbol for sodium is Na.,1712,723,0,17795.692124869674,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 600, 'prime_tokens_output': 257}",pfqa_deepseek
pfqa_recon_00083,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,I recommend grilled salmon for your lunch today—it's a nutritious pescatarian option that fits your dietary preferences and is widely available in New York.,1678,695,0,14101.485542021692,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 592, 'prime_tokens_output': 266}",pfqa_deepseek
pfqa_recon_00084,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,Mitochondria,1693,601,0,10944.770958041772,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 583, 'prime_tokens_output': 272}",pfqa_deepseek
pfqa_recon_00085,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,In Arabic,1720,496,0,11327.990459045395,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 649, 'prime_tokens_output': 194}",pfqa_deepseek
pfqa_recon_00086,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,La capitale du Japon est Tokyo.,1732,736,0,12783.124832902104,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 602, 'prime_tokens_output': 268}",pfqa_deepseek
pfqa_recon_00087,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,vegetable risotto,1899,935,0,22270.821999991313,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 617, 'prime_tokens_output': 383}",pfqa_deepseek
pfqa_recon_00088,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,Canberra,1675,581,0,9582.646124996245,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 592, 'prime_tokens_output': 231}",pfqa_deepseek
pfqa_recon_00089,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,"I recommend a lentil curry for your lunch today. It's vegan, nutritious, energizing for your active lifestyle, and commonly available in London.",2045,960,0,19893.06062506512,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 678, 'prime_tokens_output': 401}",pfqa_deepseek
pfqa_recon_00090,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,World War II ended in 1945.,1599,576,0,12862.386582884938,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 574, 'prime_tokens_output': 223}",pfqa_deepseek
pfqa_recon_00091,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,repaired,a4,"[{'node_id': 'a2', 'prior': 0.19999999999999996, 'likelihood': 1.0, 'cost': 3.0, 'posterior': 0.4938271604938271}, {'node_id': 'a3', 'prior': 0.09999999999999998, 'likelihood': 1.0, 'cost': 2.0, 'posterior': 0.24691358024691354}, {'node_id': 'a4', 'prior': 0.09000000000000001, 'likelihood': 1.0, 'cost': 1.0, 'posterior': 0.22222222222222227}, {'node_id': 'a1', 'prior': 0.0075, 'likelihood': 1.0, 'cost': 4.0, 'posterior': 0.018518518518518517}, {'node_id': 'a0', 'prior': 0.0075, 'likelihood': 1.0, 'cost': 3.0, 'posterior': 0.018518518518518517}]",I recommend lentil curry for your lunch today. It's a nutritious vegan dish that is widely available in London and fits your dietary preferences perfectly.,1945,888,0,70205.75029193424,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier', 'attribution', 'decision', 'post_verifier']}, 'prime_tokens_input': 678, 'prime_tokens_output': 334}",pfqa_deepseek
pfqa_recon_00092,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,repaired,a2,"[{'node_id': 'a2', 'prior': 0.020000000000000018, 'likelihood': 1.0, 'cost': 1.0, 'posterior': 0.7272727272727274}, {'node_id': 'a3', 'prior': 0.0075, 'likelihood': 1.0, 'cost': 1.0, 'posterior': 0.27272727272727254}, {'node_id': 'a0', 'prior': 0.09999999999999998, 'likelihood': 0.0, 'cost': 4.0, 'posterior': 0.0}]",Vatican City,1685,717,0,64978.91458310187,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier', 'attribution', 'decision', 'post_verifier']}, 'prime_tokens_input': 580, 'prime_tokens_output': 265}",pfqa_deepseek
pfqa_recon_00093,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,In Spanish,1574,507,0,11524.669375037774,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 605, 'prime_tokens_output': 163}",pfqa_deepseek
pfqa_recon_00094,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,La capital de Egipto es El Cairo.,1645,552,0,9817.579209106045,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 592, 'prime_tokens_output': 233}",pfqa_deepseek
pfqa_recon_00095,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,"I recommend chicken stir-fry for your lunch today—it's a balanced, omnivore-friendly option that's easy to find in New York and suits a medium fitness level.",1627,743,0,13638.149624923244,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 559, 'prime_tokens_output': 281}",pfqa_deepseek
pfqa_recon_00096,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,The chemical symbol for gold is Au.,1784,570,0,6324.015709105879,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 630, 'prime_tokens_output': 269}",pfqa_deepseek
pfqa_recon_00097,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,In French,1653,467,0,7838.275792077184,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 648, 'prime_tokens_output': 156}",pfqa_deepseek
pfqa_recon_00098,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,False,accepted,,,World War II ended in 1945.,1762,786,0,10227.249833056703,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier']}, 'prime_tokens_input': 578, 'prime_tokens_output': 324}",pfqa_deepseek
pfqa_recon_00099,pfqa_recon,intro_specter_llm,deepseek-ai/DeepSeek-V3,1,True,True,0.0,True,repaired,a2,"[{'node_id': 'a2', 'prior': 0.19999999999999996, 'likelihood': 1.0, 'cost': 2.0, 'posterior': 0.7692307692307692}, {'node_id': 'a3', 'prior': 0.059999999999999984, 'likelihood': 1.0, 'cost': 1.0, 'posterior': 0.23076923076923075}, {'node_id': 'a1', 'prior': 0.0075, 'likelihood': 0.0, 'cost': 3.0, 'posterior': 0.0}, {'node_id': 'a0', 'prior': 0.0075, 'likelihood': 0.0, 'cost': 3.0, 'posterior': 0.0}]",grilled salmon,1648,707,0,63303.88949997723,"{'split': 'test', 'meta_summary': {'stages': ['extraction', 'verifier', 'attribution', 'decision', 'post_verifier']}, 'prime_tokens_input': 591, 'prime_tokens_output': 238}",pfqa_deepseek
pfqa_recon_00080,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,Mitochondria,615,253,0,0.0157090835273265,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 615, 'prime_tokens_output': 253}",pfqa_deepseek
pfqa_recon_00081,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,False,False,1.0,True,,,,"Je recommande un curry de lentilles végétalien pour votre déjeuner. C'est riche en protéines, nutritif et parfait pour votre mode de vie actif à Paris.",677,321,0,0.0328749883919954,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 677, 'prime_tokens_output': 321}",pfqa_deepseek
pfqa_recon_00082,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,The capital of Japan is Tokyo.,571,235,0,0.0137079041451215,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 571, 'prime_tokens_output': 235}",pfqa_deepseek
pfqa_recon_00083,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,In Portuguese,648,140,0,0.0102079939097166,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 648, 'prime_tokens_output': 140}",pfqa_deepseek
pfqa_recon_00084,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,William Shakespeare,603,212,0,0.0167910475283861,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 603, 'prime_tokens_output': 212}",pfqa_deepseek
pfqa_recon_00085,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,False,False,1.0,True,,,,"उपयोगकर्ता वर्तमान में लंदन, यूनाइटेड किंगडम में है।",610,248,0,0.063000014051795,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 610, 'prime_tokens_output': 248}",pfqa_deepseek
pfqa_recon_00086,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,Vatican City,638,323,0,0.0167919788509607,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 638, 'prime_tokens_output': 323}",pfqa_deepseek
pfqa_recon_00087,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,In Hindi,588,199,0,0.010334188118577,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 588, 'prime_tokens_output': 199}",pfqa_deepseek
pfqa_recon_00088,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,The capital of Australia is Canberra.,592,302,0,0.0155828893184661,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 592, 'prime_tokens_output': 302}",pfqa_deepseek
pfqa_recon_00089,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,In Mandarin,617,148,0,0.0100831966847181,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 617, 'prime_tokens_output': 148}",pfqa_deepseek
pfqa_recon_00090,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,The smallest country in the world is Vatican City,638,272,0,0.0532921403646469,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 638, 'prime_tokens_output': 272}",pfqa_deepseek
pfqa_recon_00091,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,False,False,1.0,True,,,,"Recomendo 'poulet rôti' com legumes para o seu almoço hoje. É um prato francês comum, adequado para omnívoros, equilibrado e saudável.",557,301,0,0.0217498745769262,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 557, 'prime_tokens_output': 301}",pfqa_deepseek
pfqa_recon_00092,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,Mitochondria,582,330,0,0.0213331077247858,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 582, 'prime_tokens_output': 330}",pfqa_deepseek
pfqa_recon_00093,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,False,False,1.0,True,,,,نوصي بممارسة الجري المعتدل لمدة 20-30 دقيقة، 3-4 مرات في الأسبوع، ليتناسب مع مستوى لياقتك المتوسط.,557,193,0,0.0249999575316905,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 557, 'prime_tokens_output': 193}",pfqa_deepseek
pfqa_recon_00094,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,True,True,0.0,False,,,,A capital do Egito é Cairo.,593,345,0,0.0140829943120479,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 593, 'prime_tokens_output': 345}",pfqa_deepseek
pfqa_recon_00095,pfqa_recon,direct,deepseek-ai/DeepSeek-V3,2,False,False,1.0,True,,,,Sugiero yoga suave para adaptarse a tu nivel de fitness bajo.,634,284,0,0.0259589869529008,"{'split': 'test', 'meta_summary': {}, 'prime_tokens_input': 634, 'prime_tokens_output': 284}",pfqa_deepseek
