Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=qwen-2.5-7b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1751,352)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(10465,399)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1788,270)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4097,756)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1788,289)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3962,784)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3576,500)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3629,856)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(10465,420)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1788,289)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4116,771)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1916,222)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4121,580)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3832,539)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3885,812)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11303,511)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11152,960)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4275,552)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1916,222)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4121,580)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3832,587)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3885,812)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(13225,579)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11152,960)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4275,552)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1916,379)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4330,935)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3832,802)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3885,848)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(13153,673)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12256,1585)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4484,847)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1883,276)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4172,763)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3766,497)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3819,947)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12880,550)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11508,1242)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4326,714)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1883,276)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4172,763)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3766,496)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3819,947)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12903,576)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11508,1242)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4326,714)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1883,247)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4107,655)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3766,515)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3819,979)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12894,517)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11068,913)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4261,689)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1584,323)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3560,796)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3203,509)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3221,870)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(9269,570)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(5569,927)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3714,754)
/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 1 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 1 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
Resuming arm=direct: 156 (task_id, seed) rows already present, will be skipped.
Resuming arm=self_refine: 155 (task_id, seed) rows already present, will be skipped.
Resuming arm=full_regen: 155 (task_id, seed) rows already present, will be skipped.
Resuming arm=react: 155 (task_id, seed) rows already present, will be skipped.
Resuming arm=selfcheckgpt: 155 (task_id, seed) rows already present, will be skipped.
Resuming arm=reflexion: 155 (task_id, seed) rows already present, will be skipped.
Resuming arm=intro_specter: 155 (task_id, seed) rows already present, will be skipped.
Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=qwen-2.5-7b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3596,905)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3168,615)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3221,905)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(9262,594)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10368,1558)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3750,871)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(2052,273)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4527,822)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4104,681)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4157,727)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12017,465)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12582,1356)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4681,866)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(2052,273)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4527,822)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4104,510)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4157,727)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12155,589)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12582,1356)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4681,866)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(2052,265)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4497,713)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4104,568)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4157,954)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12020,451)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12330,1184)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4651,753)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1843,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4161,894)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(3686,548)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3739,763)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10806,542)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1843,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4315,841)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1843,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4161,894)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3686,687)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3739,763)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10782,536)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1843,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4315,841)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1843,323)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=3/5 tokens=(4168,939)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(3686,634)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(3739,983)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(10782,539)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(1843,323)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(4322,624)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1834,305)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4131,854)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3668,671)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3721,762)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10687,477)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11498,1351)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4285,924)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1834,305)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4131,854)
