Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1679,692)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3503,729)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3142,392)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3195,869)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(10681,511)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1571,280)
  N=5 real_musique_hop_00212_3hop1__36497_78276_68042 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3637,725)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1899,394)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4295,1105)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3778,846)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3831,1063)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(13039,847)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1899,394)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4465,988)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1899,394)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4295,1105)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3798,791)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3831,1063)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(12968,703)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1899,394)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4465,988)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1879,331)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True, 'preamble': False} all_resolved=False n_resolved=2/5 tokens=(4191,924)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(3778,556)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3831,1416)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(11148,571)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'english': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(11934,1702)
  N=5 real_musique_hop_00216_3hop2__92991_72083_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4325,842)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1833,574)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4406,1447)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3682,1054)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3735,1487)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10684,796)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1833,574)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4560,1342)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1833,574)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4406,1447)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3682,1006)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3735,1487)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12454,955)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1833,574)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4560,1342)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1848,266)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4009,759)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3661,610)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3714,631)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(12523,596)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1848,266)
  N=5 real_musique_hop_00220_3hop2__87184_36497_76291 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4163,821)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1726,592)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4273,1564)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3468,890)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3505,1601)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(10221,803)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1726,592)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4427,1532)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1726,592)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4273,1564)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3432,882)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3505,1601)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(10297,875)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1726,592)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4427,1532)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1742,531)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4167,1449)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3468,901)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3501,945)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11915,802)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1742,531)
  N=5 real_musique_hop_00221_3hop1__587540_514761_594810 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4321,1615)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1819,290)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4010,856)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3658,1188)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3691,707)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12449,507)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1819,290)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4164,775)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1819,290)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4010,856)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3658,952)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3691,707)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10650,460)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1819,290)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4164,775)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1839,662)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4548,1898)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3678,1050)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3746,1087)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(10757,931)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1839,662)
  N=5 real_musique_hop_00222_3hop2__89854_36497_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4682,1558)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1847,230)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3901,1145)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3674,764)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3727,686)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(12685,523)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10883,1295)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4075,552)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1847,230)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3901,1145)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3710,631)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3727,686)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12661,469)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10883,1295)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4075,552)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1827,839)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4784,2075)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3674,1046)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3707,1712)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(12500,1094)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1827,839)
  N=5 real_musique_hop_00230_3hop2__90327_89854_76291 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4918,1668)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1540,308)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3470,817)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3080,1292)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3133,789)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(9066,661)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1540,308)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3624,848)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1540,308)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3470,817)
  N=5 real_musique_hop_00234_3hop2__28727_92991_76291 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3100,1206)
